Wall time,Step,Value
1732360524.3667352,91500,59.0
1732361986.7882752,92000,68.0
1732363103.7927241,92500,56.0
1732363941.139406,93000,101.0
1732364827.2482796,93500,45.0
1732365682.5907235,94000,59.0
1732366434.7044284,94500,34.0
1732367269.912063,95000,107.0
1732368173.3947597,95500,76.0
1732369100.6508505,96000,64.0
1732370043.8027248,96500,59.0
1732370985.947799,97000,59.0
1732371956.3314621,97500,34.0
1732372906.1557553,98000,87.0
1732374469.8832898,98500,125.0
1732376169.0787292,99000,147.0
1732376968.1177301,99500,114.0
1732377942.2391505,100000,169.0
1732379060.3778558,100500,157.0
1732380130.3556528,101000,132.0
1732381167.802753,101500,150.0
1732382439.6971438,102000,145.0
1732384425.6748865,102500,134.0
1732387767.5525045,103000,172.0
1732391590.7925453,103500,163.0
1732394312.3308718,104000,149.0
1732395465.818008,104500,144.0
1732396812.040988,105000,162.0
1732398126.1137059,105500,156.0
1732399612.2404573,106000,130.0
1732400901.576624,106500,122.0
1732402233.799983,107000,148.0
1732403354.540537,107500,154.0
