Wall time,Step,Value
1732311953.5070148,82500,20.0
1732312890.420897,83000,23.0
1732314052.5111463,83500,26.0
1732315104.5037034,84000,18.0
1732315980.9516833,84500,18.0
1732316792.4144042,85000,29.0
1732317489.6188562,85500,26.0
1732318242.414191,86000,40.0
1732319080.554583,86500,32.0
1732319842.8074226,87000,18.0
1732320567.9979508,87500,18.0
1732321312.2332165,88000,18.0
1732322020.8439906,88500,18.0
1732322732.102318,89000,18.0
1732323616.2941794,89500,26.0
1732324629.0449932,90000,21.0
1732325798.6262653,90500,18.0
1732326639.6854753,91000,43.0
1732327455.3811562,91500,18.0
1732328136.6072388,92000,49.0
1732328802.5785367,92500,40.0
1732329482.194065,93000,34.0
1732330353.11041,93500,15.0
1732331073.3397133,94000,18.0
1732331795.681996,94500,9.0
1732332614.577142,95000,18.0
1732333355.0974474,95500,26.0
1732334145.7279022,96000,23.0
1732335177.8137817,96500,18.0
1732336915.1779165,97000,28.0
1732338497.0305715,97500,18.0
1732340320.396175,98000,9.0
1732341993.6932106,98500,18.0
1732343894.2630265,99000,43.0
1732345523.879892,99500,32.0
1732346545.4640062,100000,26.0
1732347415.9063516,100500,18.0
1732348246.348503,101000,18.0
1732349089.2230318,101500,37.0
1732349928.5590734,102000,23.0
1732350853.027383,102500,18.0
1732351785.0470848,103000,29.0
1732352720.1270125,103500,37.0
1732353503.6652746,104000,18.0
1732354208.9054413,104500,23.0
1732354889.9284418,105000,18.0
1732355582.083885,105500,21.0
1732356268.057666,106000,35.0
1732356887.4868903,106500,26.0
1732357571.4404345,107000,26.0
1732358236.9658895,107500,18.0
1732358873.6784005,108000,43.0
1732359567.239114,108500,21.0
1732360260.395108,109000,29.0
1732361031.8333557,109500,29.0
1732361980.9773724,110000,29.0
1732362989.8630805,110500,18.0
1732364033.62622,111000,34.0
1732365132.7135675,111500,29.0
1732365971.190844,112000,18.0
1732366877.7963648,112500,23.0
1732367756.3607128,113000,57.0
1732368521.9007394,113500,23.0
1732369376.4376369,114000,43.0
1732370186.0710099,114500,37.0
1732370913.8332925,115000,32.0
1732371784.9711711,115500,26.0
