Wall time,Step,Value
1732480232.5570195,95000,12.0
1732480361.9186175,95500,12.0
1732480497.5378118,96000,9.0
1732480627.8991582,96500,9.0
1732480758.039794,97000,9.0
1732480891.4733078,97500,9.0
1732481026.5313752,98000,9.0
1732481157.3260636,98500,9.0
1732481294.7511292,99000,12.0
1732481420.1076806,99500,9.0
1732481739.992182,100000,12.0
1732481872.4741805,100500,40.0
1732482098.8639193,101000,26.0
1732482521.1902988,101500,12.0
1732482691.7828002,102000,3.0
1732482871.773951,102500,9.0
1732483045.7068937,103000,9.0
1732483208.3915384,103500,23.0
1732483433.6179912,104000,29.0
1732483596.6322496,104500,12.0
1732483764.3114038,105000,12.0
1732483951.1528563,105500,9.0
1732484240.4976985,106000,9.0
1732484441.2784173,106500,26.0
1732484562.200316,107000,26.0
1732484687.5441065,107500,9.0
1732484815.1610186,108000,9.0
1732484936.9073632,108500,12.0
1732485063.4490068,109000,9.0
1732485204.3865104,109500,26.0
1732485520.656208,110000,23.0
1732485641.6690657,110500,23.0
1732485760.5774062,111000,46.0
1732485874.497404,111500,12.0
1732485994.0115957,112000,9.0
1732486106.8178153,112500,9.0
1732486234.060654,113000,34.0
1732486362.968756,113500,9.0
1732486480.0738885,114000,3.0
1732486595.5035038,114500,9.0
1732486720.6982539,115000,12.0
1732486834.9766827,115500,12.0
1732486908.6002672,116000,12.0
1732486985.3254645,116500,12.0
1732487108.3712473,117000,12.0
1732487229.358611,117500,12.0
1732487345.294615,118000,26.0
1732487476.7996416,118500,9.0
1732487590.6547246,119000,12.0
1732487700.7499256,119500,12.0
1732488003.1912289,120000,3.0
1732488121.3145847,120500,9.0
1732488240.4809127,121000,3.0
1732488318.5997694,121500,3.0
1732488390.2647564,122000,9.0
1732488474.2339268,122500,26.0
1732488546.057155,123000,12.0
1732488618.2969234,123500,3.0
1732488727.683109,124000,12.0
1732488835.9542918,124500,9.0
1732488971.2042353,125000,12.0
1732489090.8916526,125500,26.0
1732489199.1389382,126000,29.0
1732489304.1233168,126500,26.0
1732489405.9452138,127000,9.0
1732489526.2028584,127500,26.0
1732489722.4004316,128000,12.0
1732489901.4241252,128500,9.0
1732490107.0361385,129000,26.0
1732490291.386986,129500,12.0
1732490666.3752897,130000,12.0
1732490865.1957529,130500,9.0
1732491056.3188818,131000,9.0
1732491249.9134371,131500,6.0
1732491458.8621285,132000,12.0
1732491709.280449,132500,9.0
1732491997.256047,133000,29.0
1732492270.662991,133500,12.0
1732492524.1288273,134000,29.0
1732492814.7075586,134500,26.0
1732493112.4445107,135000,26.0
1732493404.308043,135500,9.0
1732493672.1023004,136000,34.0
1732493959.1025844,136500,9.0
1732494239.2726402,137000,40.0
1732494512.951617,137500,26.0
1732494796.4318173,138000,26.0
1732495066.9492617,138500,12.0
1732495350.5318735,139000,12.0
1732495610.9022315,139500,12.0
1732496077.803772,140000,26.0
1732496357.1889532,140500,26.0
1732496639.8661256,141000,12.0
1732496910.4729064,141500,26.0
1732497192.9315305,142000,46.0
1732497460.11667,142500,29.0
1732497718.9786541,143000,57.0
1732497996.2480588,143500,26.0
1732498272.5105786,144000,12.0
1732498540.017013,144500,12.0
1732498805.67331,145000,12.0
1732499069.1886368,145500,9.0
1732499344.4218724,146000,26.0
1732499613.1046169,146500,12.0
1732499885.7999015,147000,9.0
1732500141.1807497,147500,6.0
1732500362.5673332,148000,12.0
1732500582.1921048,148500,26.0
1732500788.16559,149000,12.0
1732501011.8959877,149500,12.0
1732501407.9845843,150000,26.0
1732501634.2677388,150500,26.0
1732501897.0487263,151000,26.0
1732502134.6599884,151500,26.0
1732502371.9341636,152000,26.0
1732502594.0910537,152500,26.0
